num_samples,run_name,model,rmse_total,violation,violation_original_nonlinear
30,20250925-033631_run41_KKThPINN,KKThPINN,0.06356443940429365,0.008231210231349095,9.653372045231423
30,20250925-033642_run42_KKThPINN,KKThPINN,0.07031629983357855,0.00822766548188684,7.011942724402437
30,20250925-033654_run43_KKThPINN,KKThPINN,0.08264475914490442,0.008237003964907785,15.977001937614759
30,20250925-033705_run44_KKThPINN,KKThPINN,0.07164613339152773,0.008234576502330762,12.566562333465988
30,20250925-033716_run45_KKThPINN,KKThPINN,0.06943073522281352,0.008231922681671833,9.946134709802097
30,20250925-033728_run46_KKThPINN,KKThPINN,0.07126598031013909,0.008233877399216993,11.702326412055127
30,20250925-033739_run47_KKThPINN,KKThPINN,0.07796343738006217,0.008238320052858702,17.09528633335425
30,20250925-033751_run48_KKThPINN,KKThPINN,0.07657131794293659,0.008230161747060668,8.388869758155929
30,20250925-033802_run49_KKThPINN,KKThPINN,0.07861126964352282,0.008216595024971815,5.216141256517608
30,20250925-033814_run50_KKThPINN,KKThPINN,0.06533448073263617,0.00822979110499844,8.575731809633256
400,20250925-005334_run01_NN,NN,0.014477488058971992,1885.7568794865274,1886.9803092352554
400,20250925-005356_run02_NN,NN,0.011033483424008676,1185.224313001613,1198.3393555424095
400,20250925-005418_run03_NN,NN,0.010035080498710637,273.22509025304237,267.3872456171929
400,20250925-005440_run04_NN,NN,0.013822396249835644,1510.8500993542543,1511.1473233425972
400,20250925-005502_run05_NN,NN,0.00911449639150247,470.2065483916679,474.9553628529885
400,20250925-005524_run06_NN,NN,0.01581924529680193,1366.7734900166226,1394.1689020690799
400,20250925-005546_run07_NN,NN,0.0121687945702457,1324.622003422647,1340.8653433376169
400,20250925-005608_run08_NN,NN,0.03266605518480751,2382.949175495229,2356.825402027672
400,20250925-005629_run09_NN,NN,0.01471141256411566,1546.2224568532347,1558.930693131492
400,20250925-005651_run10_NN,NN,0.01252552156127698,1201.6040264228602,1230.6488163935303
400,20250925-005713_run11_NN,NN,0.012066856205808888,1418.7711679394429,1453.3011631191155
400,20250925-005735_run12_NN,NN,0.07005017867367636,11337.242178193534,10020.809645434962
400,20250925-005756_run13_NN,NN,0.04334196312924103,3724.022199538271,3606.6777987229166
400,20250925-005818_run14_NN,NN,0.009647729200922139,1292.8337838566345,1311.4686164193186
400,20250925-005840_run15_NN,NN,0.010858482956747092,1216.1249237260636,1224.4724601862724
400,20250925-005903_run16_NN,NN,0.008558117413196703,1337.8055596940733,1342.0178427281442
400,20250925-005925_run17_NN,NN,0.012669561598039294,420.39925055686547,426.3387830489657
400,20250925-005948_run18_NN,NN,0.011932384262871517,2110.180230204185,2097.4390809584743
400,20250925-010010_run19_NN,NN,0.01302281051064286,1306.0602880497722,1303.4681818498411
400,20250925-010031_run20_NN,NN,0.008298487059477017,1243.0000316742971,1269.2009301889589
400,20250925-010053_run21_NN,NN,0.01107676553040736,1431.1982122857585,1432.132234724772
400,20250925-010115_run22_NN,NN,0.01143788792311007,525.0938860751812,535.3917024768522
400,20250925-010137_run23_NN,NN,0.01420194178727817,1193.8786132371247,1231.8677656055174
400,20250925-010159_run24_NN,NN,0.01364991793883328,1267.4326969670842,1269.8996254760307
400,20250925-010221_run25_NN,NN,0.07031503784040284,11270.640557563554,9997.067005465218
400,20250925-010243_run26_NN,NN,0.010267444523448816,793.2253169413486,804.7914317330265
400,20250925-010305_run27_NN,NN,0.012015463465074266,1321.122016832094,1356.8307791925272
400,20250925-010327_run28_NN,NN,0.011596793665501896,878.5297738259012,892.5455908026049
400,20250925-010349_run29_NN,NN,0.007376293106854334,1357.2845089736827,1357.7352523200345
400,20250925-010411_run30_NN,NN,0.011788899041050847,1441.239895256779,1442.0295051699875
400,20250925-010433_run31_NN,NN,0.02664736423697638,1124.3043211843085,1133.4830330275613
400,20250925-010454_run32_NN,NN,0.012128648634407144,1382.7390597971457,1354.584245290245
400,20250925-010517_run33_NN,NN,0.01694569827449338,620.0447596842436,651.2239628090622
400,20250925-010538_run34_NN,NN,0.010202062661600259,743.4975517408328,765.0192896732785
400,20250925-010600_run35_NN,NN,0.010569148291958947,1285.3474104820284,1293.4122861244145
400,20250925-010622_run36_NN,NN,0.012390188661023732,625.6961475643318,642.002641728732
400,20250925-010644_run37_NN,NN,0.014097786688640946,1397.4901112352527,1433.3161351451797
400,20250925-010706_run38_NN,NN,0.00965008513334258,846.4166972150658,866.4562939878327
400,20250925-010728_run39_NN,NN,0.015607959293531436,1507.4111822904947,1507.0490823895284
400,20250925-010750_run40_NN,NN,0.02212709215970243,2681.853103880546,2641.8740879906836
400,20250925-010811_run41_NN,NN,0.006133282512714502,613.4900183237828,625.6599450970346
400,20250925-010833_run42_NN,NN,0.006435198329652587,872.9536176539747,880.2323407939817
400,20250925-010855_run43_NN,NN,0.011364150749356506,704.4205177218043,714.598612113082
400,20250925-010917_run44_NN,NN,0.01198916810809302,1562.2827364172485,1560.0303723164466
400,20250925-010939_run45_NN,NN,0.017548753814115137,1383.7220208553674,1412.4386057047013
400,20250925-011001_run46_NN,NN,0.013435123095853879,1586.9851276201491,1614.0244433716045
400,20250925-011023_run47_NN,NN,0.008687888147616191,663.3195417743385,670.667972618701
400,20250925-011045_run48_NN,NN,0.013177811415982933,1868.195459251638,1861.166210435967
400,20250925-011107_run49_NN,NN,0.010543417110442444,1282.082812178244,1290.7638493738152
400,20250925-011129_run50_NN,NN,0.02156081492833231,657.0182324445944,681.1666709361209
400,20250925-011206_run01_KKThPINN,KKThPINN,0.007316460299465147,0.0025282958044789694,6.15234445125546
400,20250925-011243_run02_KKThPINN,KKThPINN,0.00998444378231812,0.002528123962779033,5.919904602826116
400,20250925-011319_run03_KKThPINN,KKThPINN,0.008892819437372027,0.0025277663397490434,6.549808019598245
400,20250925-011355_run04_KKThPINN,KKThPINN,0.00996446778155608,0.0025279165371100394,6.206597441217532
400,20250925-011432_run05_KKThPINN,KKThPINN,0.013236032896142527,0.0025273333892099404,6.941431916538578
400,20250925-011509_run06_KKThPINN,KKThPINN,0.010188394095587432,0.0025284907969376435,6.93661057749591
400,20250925-011545_run07_KKThPINN,KKThPINN,0.01155339131490753,0.002527066780619663,11.958295080670348
400,20250925-011622_run08_KKThPINN,KKThPINN,0.013794141930094529,0.0025275132871507705,12.49975012990971
400,20250925-011700_run09_KKThPINN,KKThPINN,0.042648472954045266,0.0025266592749382867,6.612858688442219
400,20250925-011737_run10_KKThPINN,KKThPINN,0.02359750962850955,0.002526869503902082,12.904348638182444
400,20250925-011813_run11_KKThPINN,KKThPINN,0.01624399616978761,0.002527315269747518,9.81350615361394
400,20250925-011850_run12_KKThPINN,KKThPINN,0.01820475270229492,0.0025277040024948238,6.395501593220292
400,20250925-011927_run13_KKThPINN,KKThPINN,0.007373457800965897,0.00252804634057264,5.922001133023954
400,20250925-012004_run14_KKThPINN,KKThPINN,0.018068285140442945,0.0025274832318515268,12.265768255786526
400,20250925-012041_run15_KKThPINN,KKThPINN,0.011288309016878785,0.002527535372852591,6.159575819142853
400,20250925-012117_run16_KKThPINN,KKThPINN,0.05525174593155024,0.0025258915946251488,6.598893357666308
400,20250925-012155_run17_KKThPINN,KKThPINN,0.021716473879318365,0.002526662444938002,13.402579947968812
400,20250925-012231_run18_KKThPINN,KKThPINN,0.07661437153614481,0.0025260821314076003,77.02490569625593
400,20250925-012309_run19_KKThPINN,KKThPINN,0.015247519604027461,0.0025273377897469668,6.18608381718993
400,20250925-012345_run20_KKThPINN,KKThPINN,0.010007283188138014,0.0025287061109478203,7.0092229400471755
400,20250925-012422_run21_KKThPINN,KKThPINN,0.012483846203733686,0.0025273220150323406,7.644326889535661
400,20250925-012459_run22_KKThPINN,KKThPINN,0.01095141870148106,0.0025279749218989956,6.004156107694746
400,20250925-012536_run23_KKThPINN,KKThPINN,0.011187710950672758,0.0025283710105350687,7.187195221410588
400,20250925-012614_run24_KKThPINN,KKThPINN,0.011860158036825328,0.0025277239254868104,6.661903633989226
400,20250925-012650_run25_KKThPINN,KKThPINN,0.013439402322913628,0.002527577074229481,6.313873254237178
400,20250925-012728_run26_KKThPINN,KKThPINN,0.009127016304078956,0.0025279088311735256,6.092638366564382
400,20250925-012805_run27_KKThPINN,KKThPINN,0.045521066362900424,0.002525965959234033,52.23423975951018
400,20250925-012842_run28_KKThPINN,KKThPINN,0.016480978563490605,0.0025278609451288903,7.236869938869887
400,20250925-012919_run29_KKThPINN,KKThPINN,0.08319493836448565,0.002526559421693872,60.59067420308452
400,20250925-012956_run30_KKThPINN,KKThPINN,0.012285953557661438,0.0025271070298552136,10.477080358291454
400,20250925-013033_run31_KKThPINN,KKThPINN,0.01057918784697216,0.0025266682208958196,8.975658740565951
400,20250925-013110_run32_KKThPINN,KKThPINN,0.008998392228725026,0.002527519774339973,7.2431861687690455
400,20250925-013147_run33_KKThPINN,KKThPINN,0.018199241244351197,0.0025270430090824194,8.132295099724974
400,20250925-013224_run34_KKThPINN,KKThPINN,0.01189215958383823,0.002527639476062468,6.289579923168032
400,20250925-013300_run35_KKThPINN,KKThPINN,0.019873051237648973,0.0025279617609234722,6.2308585292562855
400,20250925-013337_run36_KKThPINN,KKThPINN,0.01346395795280766,0.002527581057339701,5.9403756472606
400,20250925-013414_run37_KKThPINN,KKThPINN,0.01205645437071925,0.0025269417754830714,6.538007151817837
400,20250925-013451_run38_KKThPINN,KKThPINN,0.056090322534907776,0.0025257549073982033,68.24498846812352
400,20250925-013528_run39_KKThPINN,KKThPINN,0.009077000835455115,0.0025282638120710465,11.393020909579846
400,20250925-013604_run40_KKThPINN,KKThPINN,0.006897182864898227,0.0025283219498712208,6.088228263038184
400,20250925-013642_run41_KKThPINN,KKThPINN,0.009821987922859838,0.0025276891669590183,7.809922592644165
400,20250925-013718_run42_KKThPINN,KKThPINN,0.015306135286323649,0.002527548816745906,9.738079925358372
400,20250925-013755_run43_KKThPINN,KKThPINN,0.01812538546236888,0.002527159049269495,15.001106176040045
400,20250925-013832_run44_KKThPINN,KKThPINN,0.028795671363807295,0.002527057835085109,7.951712714222379
400,20250925-013910_run45_KKThPINN,KKThPINN,0.0240672340846268,0.002526847394445106,9.618526731849052
400,20250925-013946_run46_KKThPINN,KKThPINN,0.017644485502622372,0.0025274405904610634,8.62946359144851
400,20250925-014023_run47_KKThPINN,KKThPINN,0.024946045320174064,0.002526352848837757,11.96390317466604
400,20250925-014100_run48_KKThPINN,KKThPINN,0.009565725931447722,0.002527598091158256,6.672118173572207
400,20250925-014137_run49_KKThPINN,KKThPINN,0.013051528942198999,0.0025274316408358893,6.296631544865233
400,20250925-014214_run50_KKThPINN,KKThPINN,0.014474205665069967,0.002528079203445913,6.177043227061061
