Temperature (T),v_region_1,v_region_2,v_region_3
436.9924812030075,,,6.520645138152759e-05
437.4436090225564,,,6.526789366034791e-05
437.89473684210526,,,6.532933593916823e-05
438.3458646616541,,,6.53907777632412e-05
438.796992481203,,,6.545222004206153e-05
439.2481203007519,,,6.551366232088185e-05
439.69924812030075,,,6.557510459970217e-05
440.1503759398496,,,6.56365468785225e-05
440.6015037593985,,,6.569798915734282e-05
441.0526315789474,,,6.575943143616314e-05
441.50375939849624,,,6.582087371498346e-05
441.9548872180451,,,6.588231553905644e-05
442.406015037594,,,6.594375781787676e-05
442.8571428571429,,,6.600520009669708e-05
443.30827067669173,,,6.60666423755174e-05
443.7593984962406,,,6.612808465433773e-05
444.2105263157895,,,6.618952693315805e-05
444.6616541353383,,,6.625096921197837e-05
445.11278195488717,,,6.631241103605134e-05
445.56390977443607,,,6.637385376961902e-05
446.01503759398497,,,6.643529559369199e-05
446.4661654135338,,,6.649673787251231e-05
446.91729323308266,,,6.655818015133264e-05
447.36842105263156,,,6.661962243015296e-05
447.81954887218046,,,6.668106470897328e-05
448.2706766917293,,,6.674250653304625e-05
448.72180451127815,,,6.680394926661393e-05
449.17293233082705,,,6.68653910906869e-05
449.62406015037595,,,6.692683336950722e-05
450.0751879699248,,,6.698827564832754e-05
450.52631578947364,,,6.704971792714787e-05
450.97744360902254,,,6.711116020596819e-05
451.42857142857144,,,6.717260248478851e-05
451.8796992481203,,,6.723404476360884e-05
452.33082706766913,,,6.729548658768181e-05
452.78195488721803,,,6.735692886650213e-05
453.23308270676694,,,6.741837114532245e-05
453.6842105263158,,,6.747807765350444e-05
454.1353383458646,,,6.75335363666818e-05
454.5864661654135,,,6.758899553460651e-05
455.0375939849624,,,6.764445470253122e-05
455.4887218045113,,,6.769991341570858e-05
455.9398496240601,,,6.775537258363329e-05
456.390977443609,,,6.7810831751558e-05
456.8421052631579,,,6.786629091948271e-05
457.29323308270676,,,6.792174963266007e-05
457.7443609022556,,,6.797720880058478e-05
458.1954887218045,,,6.803266796850949e-05
458.6466165413534,,,6.80881271364342e-05
459.09774436090225,,,6.814358584961155e-05
459.5488721804511,,,6.819904501753626e-05
460.0,,,6.825403761467896e-05
