Temperature (T),Cao,Ca,Cb,Cc,region_id,f_nonlinear,f_linear,linearization_error,abs_linearization_error
365.0,0.875,0.3943893395835629,1.0387786791671245,1.4418319812493126,1,0.0,-0.3589854929166368,-0.3589854929166368,0.3589854929166368
365.0,0.88,0.3978970570723431,1.0357941141446871,1.44630882878297,1,-8.881784197001252e-16,-0.355030191347872,-0.3550301913478711,0.3550301913478711
365.0,0.885,0.40141482469803574,1.032829649396072,1.4507555259058922,1,8.881784197001252e-16,-0.35121460955853195,-0.35121460955853284,0.35121460955853284
365.0,0.89,0.4049425604219635,1.029885120843926,1.4551723187341103,1,-8.881784197001252e-16,-0.3475376070242686,-0.3475376070242677,0.3475376070242677
365.0,0.895,0.4084801826840826,1.0269603653681656,1.459559451947752,1,8.881784197001252e-16,-0.3439980498748422,-0.3439980498748431,0.3439980498748431
365.0,0.9,0.4120276104094651,1.0240552208189309,1.463917168771604,1,8.881784197001252e-16,-0.340594810984193,-0.34059481098419386,0.34059481098419386
365.0,0.905,0.41558476301439645,1.0211695260287927,1.4682457109568108,1,-8.881784197001252e-16,-0.3373267700552618,-0.3373267700552609,0.3373267700552609
365.0,0.91,0.4191515604121089,1.0183031208242168,1.4725453187636743,1,-1.7763568394002505e-15,-0.33419281369968623,-0.33419281369968445,0.33419281369968445
365.0,0.915,0.42272792301815604,1.0154558460363123,1.476816230945532,1,-8.881784197001252e-16,-0.3311918355125182,-0.3311918355125173,0.3311918355125173
365.0,0.92,0.4263137717554399,1.0126275435108796,1.4810586847336804,1,0.0,-0.3283227361420832,-0.3283227361420832,0.3283227361420832
365.0,0.925,0.42990902805889253,1.0098180561177854,1.4852729158233222,1,2.6645352591003757e-15,-0.325584423355116,-0.32558442335511867,0.32558442335511867
365.0,0.93,0.433513613879834,1.0070272277596684,1.4894591583604977,1,2.6645352591003757e-15,-0.3229758120973032,-0.32297581209730586,0.32297581209730586
365.0,0.935,0.43712745169000367,1.004254903380008,1.4936176449299883,1,-8.881784197001252e-16,-0.32049582454935316,-0.32049582454935227,0.32049582454935227
